<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
TTLK;D;200610;000000;0.2865000;2700000
TTLK;D;200611;000000;0.2835000;7660000
TTLK;D;200615;000000;0.2805000;4040000
TTLK;D;200616;000000;0.2865000;2460000
TTLK;D;200617;000000;0.2870000;2250000
TTLK;D;200618;000000;0.2895000;2090000
TTLK;D;200619;000000;0.2890000;2680000
TTLK;D;200622;000000;0.2880000;2720000
TTLK;D;200623;000000;0.2885000;3730000
TTLK;D;200625;000000;0.2840000;4010000
TTLK;D;200626;000000;0.2830000;2210000
TTLK;D;200629;000000;0.2835000;2160000
TTLK;D;200630;000000;0.2790000;5050000
TTLK;D;200702;000000;0.2840000;4170000
TTLK;D;200703;000000;0.2825000;1040000
TTLK;D;200706;000000;0.2800000;2820000
TTLK;D;200707;000000;0.2840000;3640000
TTLK;D;200708;000000;0.2810000;870000
TTLK;D;200709;000000;0.2805000;4070000
TTLK;D;200710;000000;0.2830000;1250000
TTLK;D;200713;000000;0.2805000;2420000
TTLK;D;200714;000000;0.2805000;1930000
TTLK;D;200715;000000;0.2810000;1790000
TTLK;D;200716;000000;0.2800000;1360000
TTLK;D;200717;000000;0.2800000;3880000
TTLK;D;200720;000000;0.2795000;2840000
TTLK;D;200721;000000;0.2820000;4060000
TTLK;D;200722;000000;0.2865000;7080000
TTLK;D;200723;000000;0.2850000;3050000
TTLK;D;200724;000000;0.2850000;1580000
TTLK;D;200727;000000;0.2855000;2100000
TTLK;D;200728;000000;0.2875000;2660000
TTLK;D;200729;000000;0.2875000;2930000
TTLK;D;200730;000000;0.2900000;12200000
TTLK;D;200731;000000;0.2980000;28060000
TTLK;D;200803;000000;0.3025000;6200000
TTLK;D;200804;000000;0.3095000;14260000
TTLK;D;200805;000000;0.3140000;16830000
TTLK;D;200806;000000;0.3145000;22260000
TTLK;D;200807;000000;0.3070000;5140000
TTLK;D;200810;000000;0.3080000;1870000
TTLK;D;200811;000000;0.3085000;8030000
TTLK;D;200812;000000;0.3090000;3080000
TTLK;D;200813;000000;0.3085000;3360000
TTLK;D;200814;000000;0.3090000;4250000
TTLK;D;200817;000000;0.3110000;14900000
TTLK;D;200818;000000;0.3135000;4620000
TTLK;D;200819;000000;0.3200000;11080000
TTLK;D;200820;000000;0.3325000;15020000
TTLK;D;200821;000000;0.3210000;18080000
TTLK;D;200824;000000;0.3200000;3040000
TTLK;D;200825;000000;0.3250000;1970000
TTLK;D;200826;000000;0.3375000;12880000
TTLK;D;200827;000000;0.3325000;5270000
TTLK;D;200828;000000;0.3265000;2270000
TTLK;D;200831;000000;0.3260000;4130000
TTLK;D;200901;000000;0.3185000;4670000
TTLK;D;200902;000000;0.3140000;2810000
TTLK;D;200903;000000;0.3295000;16030000
TTLK;D;200904;000000;0.3270000;6620000
TTLK;D;200907;000000;0.3255000;1580000
TTLK;D;200908;000000;0.3240000;3940000
TTLK;D;200909;000000;0.3220000;2500000
TTLK;D;200910;000000;0.3245000;1130000
TTLK;D;200911;000000;0.3255000;1450000
TTLK;D;200914;000000;0.3260000;2180000
TTLK;D;200915;000000;0.3270000;3800000
TTLK;D;200916;000000;0.3255000;1300000
TTLK;D;200917;000000;0.3260000;1050000
TTLK;D;200918;000000;0.3270000;2190000
TTLK;D;200921;000000;0.3230000;1580000
TTLK;D;200922;000000;0.3330000;8620000
TTLK;D;200923;000000;0.3300000;9330000
