<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
SELG;D;200519;000000;23.8000000;560900
SELG;D;200520;000000;23.6700000;223400
SELG;D;200521;000000;23.6300000;157300
SELG;D;200522;000000;23.7600000;180000
SELG;D;200525;000000;24.3400000;811700
SELG;D;200526;000000;24.1000000;432400
SELG;D;200527;000000;24.0000000;410800
SELG;D;200528;000000;24.4000000;399500
SELG;D;200529;000000;24.3600000;366300
SELG;D;200601;000000;24.3000000;218700
SELG;D;200602;000000;24.2600000;616400
SELG;D;200603;000000;24.2700000;262000
SELG;D;200604;000000;24.2000000;220300
SELG;D;200605;000000;23.4900000;499600
SELG;D;200608;000000;23.4800000;349500
SELG;D;200609;000000;24.3600000;1016200
SELG;D;200610;000000;24.3000000;179600
SELG;D;200611;000000;24.4000000;400000
SELG;D;200615;000000;23.8900000;567700
SELG;D;200616;000000;24.4600000;500600
SELG;D;200617;000000;24.8900000;283600
SELG;D;200618;000000;25.2600000;855900
SELG;D;200619;000000;25.9000000;395600
SELG;D;200622;000000;26.4200000;1339700
SELG;D;200623;000000;26.6500000;1050500
SELG;D;200625;000000;25.7000000;926000
SELG;D;200626;000000;25.6000000;390000
SELG;D;200629;000000;24.5700000;908800
SELG;D;200630;000000;24.5900000;600600
SELG;D;200702;000000;24.1500000;339800
SELG;D;200703;000000;24.2000000;148400
SELG;D;200706;000000;25.4800000;496200
SELG;D;200707;000000;25.6900000;336900
SELG;D;200708;000000;26.2500000;393100
SELG;D;200709;000000;26.0000000;496000
SELG;D;200710;000000;26.4500000;388400
SELG;D;200713;000000;26.3800000;393500
SELG;D;200714;000000;25.7000000;219400
SELG;D;200715;000000;26.3400000;155700
SELG;D;200716;000000;26.5500000;273700
SELG;D;200717;000000;26.4200000;122700
SELG;D;200720;000000;26.6000000;151400
SELG;D;200721;000000;26.6200000;199400
