<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
RGSS;D;180604;000000;0.3630000;768000
RGSS;D;180605;000000;0.3520000;1021000
RGSS;D;180606;000000;0.3510000;218000
RGSS;D;180607;000000;0.3700000;1333000
RGSS;D;180608;000000;0.3820000;430000
RGSS;D;180609;000000;0.4000000;506000
RGSS;D;180611;000000;0.4000000;223000
RGSS;D;180613;000000;0.3970000;203000
RGSS;D;180614;000000;0.4000000;552000
RGSS;D;180615;000000;0.3900000;357000
RGSS;D;180618;000000;0.3900000;4000
RGSS;D;180619;000000;0.3800000;11000
RGSS;D;180620;000000;0.3770000;18000
RGSS;D;180621;000000;0.3620000;603000
RGSS;D;180622;000000;0.3630000;87000
RGSS;D;180625;000000;0.3620000;17000
RGSS;D;180626;000000;0.3570000;574000
RGSS;D;180627;000000;0.3530000;32000
RGSS;D;180629;000000;0.3550000;1000
RGSS;D;180702;000000;0.3670000;512000
RGSS;D;180703;000000;0.3620000;56000
RGSS;D;180704;000000;0.3580000;1090000
RGSS;D;180705;000000;0.3800000;307000
RGSS;D;180706;000000;0.3610000;37000
RGSS;D;180709;000000;0.3510000;732000
RGSS;D;180710;000000;0.3480000;426000
RGSS;D;180711;000000;0.3480000;44000
RGSS;D;180712;000000;0.3480000;13000
RGSS;D;180713;000000;0.3530000;2716000
RGSS;D;180716;000000;0.3450000;259000
RGSS;D;180717;000000;0.3450000;110000
RGSS;D;180718;000000;0.3510000;81000
RGSS;D;180719;000000;0.3450000;8000
RGSS;D;180720;000000;0.3680000;1331000
RGSS;D;180723;000000;0.3900000;388000
RGSS;D;180724;000000;0.3750000;169000
RGSS;D;180725;000000;0.3750000;73000
RGSS;D;180726;000000;0.3700000;432000
RGSS;D;180727;000000;0.3990000;943000
RGSS;D;180730;000000;0.4050000;331000
RGSS;D;180731;000000;0.4000000;35000
RGSS;D;180801;000000;0.3900000;279000
RGSS;D;180802;000000;0.4000000;90000
RGSS;D;180803;000000;0.3880000;101000
RGSS;D;180806;000000;0.3900000;1000
RGSS;D;180807;000000;0.3700000;341000
RGSS;D;180808;000000;0.3690000;27000
RGSS;D;180809;000000;0.3670000;194000
RGSS;D;180810;000000;0.3550000;43000
RGSS;D;180813;000000;0.3650000;1631000
RGSS;D;180814;000000;0.3680000;219000
RGSS;D;180815;000000;0.3690000;93000
RGSS;D;180816;000000;0.3630000;193000
RGSS;D;180817;000000;0.3540000;1322000
RGSS;D;180820;000000;0.3580000;178000
RGSS;D;180821;000000;0.3650000;3113000
RGSS;D;180822;000000;0.3710000;146000
RGSS;D;180823;000000;0.3600000;58000
RGSS;D;180824;000000;0.3720000;1348000
RGSS;D;180827;000000;0.3690000;575000
RGSS;D;180828;000000;0.3690000;700000
RGSS;D;180829;000000;0.3740000;262000
RGSS;D;180830;000000;0.3790000;879000
RGSS;D;180831;000000;0.3690000;448000
RGSS;D;180903;000000;0.3660000;228000
RGSS;D;180904;000000;0.3630000;429000
RGSS;D;180905;000000;0.3550000;154000
RGSS;D;180906;000000;0.3580000;3000
RGSS;D;180907;000000;0.3400000;469000
RGSS;D;180910;000000;0.3370000;185000
RGSS;D;180911;000000;0.3330000;106000
RGSS;D;180912;000000;0.3350000;296000
RGSS;D;180913;000000;0.3250000;1980000
RGSS;D;180914;000000;0.3170000;81000
RGSS;D;180917;000000;0.3250000;153000
RGSS;D;180918;000000;0.3240000;363000
RGSS;D;180919;000000;0.3170000;657000
RGSS;D;180920;000000;0.3290000;583000
RGSS;D;180921;000000;0.3290000;192000
RGSS;D;180924;000000;0.3300000;66000
RGSS;D;180925;000000;0.3140000;72000
