<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
MTSS;D;171211;000000;252.9000000;2563870
MTSS;D;171212;000000;253.1500000;2888180
MTSS;D;171213;000000;250.8500000;2010730
MTSS;D;171214;000000;256.2000000;1334390
MTSS;D;171215;000000;266.0000000;3058290
MTSS;D;171218;000000;263.0000000;4542710
MTSS;D;171219;000000;262.1500000;2944400
MTSS;D;171220;000000;260.6000000;2094720
MTSS;D;171221;000000;269.0000000;3246260
MTSS;D;171222;000000;271.4000000;2282020
MTSS;D;171225;000000;285.5000000;1842300
MTSS;D;171226;000000;281.2500000;661440
MTSS;D;171227;000000;280.5000000;1654330
MTSS;D;171228;000000;279.9000000;596570
MTSS;D;171229;000000;276.0000000;697860
MTSS;D;180103;000000;275.5000000;1552570
MTSS;D;180104;000000;282.1000000;1848680
MTSS;D;180105;000000;281.3500000;836860
MTSS;D;180109;000000;283.0500000;1436690
MTSS;D;180110;000000;284.4500000;1274790
MTSS;D;180111;000000;293.0000000;2659010
MTSS;D;180112;000000;294.3000000;1557830
MTSS;D;180115;000000;294.7000000;1256510
MTSS;D;180116;000000;290.0000000;1463390
MTSS;D;180117;000000;287.0500000;1605850
MTSS;D;180118;000000;288.6000000;881600
MTSS;D;180119;000000;292.2000000;816360
MTSS;D;180122;000000;295.7000000;1631890
MTSS;D;180123;000000;301.9000000;2373630
MTSS;D;180124;000000;299.8500000;2502770
MTSS;D;180125;000000;305.3000000;2181840
MTSS;D;180126;000000;306.9000000;1550780
MTSS;D;180129;000000;303.8000000;1535750
MTSS;D;180130;000000;303.3500000;984450
MTSS;D;180131;000000;309.0000000;1597760
MTSS;D;180201;000000;311.5000000;2124160
MTSS;D;180202;000000;304.4000000;1496250
MTSS;D;180205;000000;304.5500000;2380230
MTSS;D;180206;000000;302.7500000;3026640
MTSS;D;180207;000000;301.0000000;1531650
MTSS;D;180208;000000;295.7500000;1525510
MTSS;D;180209;000000;294.0000000;2933480
MTSS;D;180212;000000;301.0000000;2046420
MTSS;D;180213;000000;304.0000000;1342270
MTSS;D;180214;000000;300.8000000;1743810
MTSS;D;180215;000000;304.0000000;1278860
MTSS;D;180216;000000;306.1500000;1433310
MTSS;D;180219;000000;306.5000000;836140
MTSS;D;180220;000000;307.4000000;408960
MTSS;D;180221;000000;313.0000000;1696810
MTSS;D;180222;000000;311.0000000;1131760
MTSS;D;180226;000000;315.0000000;2089720
MTSS;D;180227;000000;316.1000000;935350
MTSS;D;180228;000000;307.6000000;2855760
MTSS;D;180301;000000;310.6000000;1267290
MTSS;D;180302;000000;309.3000000;841360
MTSS;D;180305;000000;315.0000000;698100
MTSS;D;180306;000000;314.0000000;1729580
MTSS;D;180307;000000;313.2500000;1082110
MTSS;D;180309;000000;314.5000000;444310
MTSS;D;180312;000000;313.5000000;1226290
MTSS;D;180313;000000;318.1500000;1006900
MTSS;D;180314;000000;313.0000000;1039590
MTSS;D;180315;000000;312.2500000;4022120
MTSS;D;180316;000000;316.8500000;1411170
MTSS;D;180319;000000;318.0000000;1997610
MTSS;D;180320;000000;308.1000000;2383670
MTSS;D;180321;000000;307.6500000;1671230
MTSS;D;180322;000000;300.1000000;1755040
MTSS;D;180323;000000;295.5000000;2112800
MTSS;D;180326;000000;292.8500000;3041930
MTSS;D;180327;000000;292.3000000;1174560
MTSS;D;180328;000000;295.0000000;1541450
MTSS;D;180329;000000;293.3000000;1171240
MTSS;D;180330;000000;294.1500000;597730
MTSS;D;180402;000000;297.7500000;1366330
MTSS;D;180403;000000;295.8000000;882580
MTSS;D;180404;000000;292.4000000;1866720
MTSS;D;180405;000000;294.1000000;1490760
MTSS;D;180406;000000;293.0000000;777950
MTSS;D;180409;000000;272.5000000;7449590
MTSS;D;180410;000000;287.9000000;4484630
MTSS;D;180411;000000;279.0000000;4390710
MTSS;D;180412;000000;282.2500000;3308170
MTSS;D;180413;000000;279.0000000;2908570
MTSS;D;180416;000000;278.0000000;2927370
MTSS;D;180417;000000;283.2000000;1996530
MTSS;D;180418;000000;289.3000000;3388070
MTSS;D;180419;000000;289.5000000;2708670
MTSS;D;180420;000000;287.7500000;2047440
MTSS;D;180423;000000;287.1500000;2336350
