<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
MGTSP;D;170809;000000;1069.0000000;320
MGTSP;D;170810;000000;1058.0000000;710
MGTSP;D;170811;000000;1048.0000000;1520
MGTSP;D;170814;000000;1111.0000000;1200
MGTSP;D;170815;000000;1116.0000000;2690
MGTSP;D;170816;000000;1108.0000000;460
MGTSP;D;170817;000000;1069.0000000;1010
MGTSP;D;170818;000000;1081.0000000;290
MGTSP;D;170821;000000;1080.0000000;330
MGTSP;D;170822;000000;1073.0000000;530
MGTSP;D;170823;000000;1085.0000000;710
MGTSP;D;170824;000000;1097.0000000;910
MGTSP;D;170825;000000;1090.0000000;480
MGTSP;D;170828;000000;1085.0000000;430
MGTSP;D;170829;000000;1082.0000000;250
MGTSP;D;170830;000000;1085.0000000;650
MGTSP;D;170831;000000;1078.0000000;260
MGTSP;D;170901;000000;1074.0000000;590
MGTSP;D;170904;000000;1075.0000000;450
MGTSP;D;170905;000000;1077.0000000;680
MGTSP;D;170906;000000;1063.0000000;600
MGTSP;D;170907;000000;1078.0000000;410
MGTSP;D;170908;000000;1080.0000000;540
MGTSP;D;170911;000000;1085.0000000;260
MGTSP;D;170912;000000;1089.0000000;860
MGTSP;D;170913;000000;1087.0000000;310
MGTSP;D;170914;000000;1075.0000000;2040
MGTSP;D;170915;000000;1080.0000000;650
MGTSP;D;170918;000000;1087.0000000;950
MGTSP;D;170919;000000;1085.0000000;720
MGTSP;D;170920;000000;1089.0000000;1050
MGTSP;D;170921;000000;1084.0000000;1090
MGTSP;D;170922;000000;1100.0000000;1030
MGTSP;D;170925;000000;1108.0000000;760
MGTSP;D;170926;000000;1124.0000000;1110
MGTSP;D;170927;000000;1137.0000000;1380
MGTSP;D;170928;000000;1137.0000000;960
MGTSP;D;170929;000000;1148.0000000;460
MGTSP;D;171002;000000;1139.0000000;420
MGTSP;D;171003;000000;1140.0000000;610
MGTSP;D;171004;000000;1145.0000000;3300
MGTSP;D;171005;000000;1135.0000000;560
MGTSP;D;171006;000000;1130.0000000;240
MGTSP;D;171009;000000;1140.0000000;2470
MGTSP;D;171010;000000;1132.0000000;760
MGTSP;D;171011;000000;1145.0000000;1320
MGTSP;D;171012;000000;1165.0000000;1100
MGTSP;D;171013;000000;1162.0000000;800
MGTSP;D;171016;000000;1170.0000000;1790
MGTSP;D;171017;000000;1177.0000000;1040
MGTSP;D;171018;000000;1219.0000000;2810
MGTSP;D;171019;000000;1224.0000000;1140
MGTSP;D;171020;000000;1243.0000000;730
MGTSP;D;171023;000000;1245.0000000;370
MGTSP;D;171024;000000;1232.0000000;1060
MGTSP;D;171025;000000;1223.0000000;540
MGTSP;D;171026;000000;1225.0000000;370
MGTSP;D;171027;000000;1228.0000000;1090
MGTSP;D;171030;000000;1224.0000000;1320
MGTSP;D;171031;000000;1225.0000000;1450
MGTSP;D;171101;000000;1229.0000000;650
MGTSP;D;171102;000000;1235.0000000;1850
MGTSP;D;171103;000000;1262.0000000;1960
MGTSP;D;171107;000000;1296.0000000;2260
MGTSP;D;171108;000000;1315.0000000;1790
MGTSP;D;171109;000000;1299.0000000;460
MGTSP;D;171110;000000;1289.0000000;890
MGTSP;D;171113;000000;1312.0000000;1230
MGTSP;D;171114;000000;1315.0000000;380
MGTSP;D;171115;000000;1309.0000000;3920
MGTSP;D;171116;000000;1300.0000000;360
MGTSP;D;171117;000000;1305.0000000;1910
MGTSP;D;171120;000000;1265.0000000;1100
MGTSP;D;171121;000000;1210.0000000;5260
MGTSP;D;171122;000000;1221.0000000;670
MGTSP;D;171123;000000;1250.0000000;360
MGTSP;D;171124;000000;1270.0000000;430
MGTSP;D;171127;000000;1282.0000000;330
MGTSP;D;171128;000000;1260.0000000;390
MGTSP;D;171129;000000;1272.0000000;620
MGTSP;D;171130;000000;1244.0000000;220
MGTSP;D;171201;000000;1259.0000000;800
MGTSP;D;171204;000000;1250.0000000;390
MGTSP;D;171205;000000;1235.0000000;160
MGTSP;D;171206;000000;1249.0000000;700
MGTSP;D;171207;000000;1242.0000000;430
MGTSP;D;171208;000000;1261.0000000;230
MGTSP;D;171211;000000;1254.0000000;610
MGTSP;D;171212;000000;1255.0000000;580
MGTSP;D;171213;000000;1260.0000000;1360
MGTSP;D;171214;000000;1255.0000000;200
MGTSP;D;171215;000000;1259.0000000;550
MGTSP;D;171218;000000;1256.0000000;1050
MGTSP;D;171219;000000;1262.0000000;200
MGTSP;D;171220;000000;1237.0000000;1840
MGTSP;D;171221;000000;1212.0000000;1860
MGTSP;D;171222;000000;1225.0000000;850
MGTSP;D;171225;000000;1254.0000000;1260
MGTSP;D;171226;000000;1248.0000000;1500
MGTSP;D;171227;000000;1247.0000000;830
MGTSP;D;171228;000000;1266.0000000;370
MGTSP;D;171229;000000;1269.0000000;910
MGTSP;D;180103;000000;1293.0000000;1290
MGTSP;D;180104;000000;1320.0000000;1060
MGTSP;D;180105;000000;1314.0000000;1290
MGTSP;D;180109;000000;1335.0000000;3280
MGTSP;D;180110;000000;1315.0000000;690
MGTSP;D;180111;000000;1324.0000000;580
MGTSP;D;180112;000000;1309.0000000;770
MGTSP;D;180115;000000;1346.0000000;910
MGTSP;D;180116;000000;1414.0000000;6520
MGTSP;D;180117;000000;1449.0000000;2710
MGTSP;D;180118;000000;1448.0000000;1170
MGTSP;D;180119;000000;1472.0000000;1440
MGTSP;D;180122;000000;1476.0000000;1460
MGTSP;D;180123;000000;1469.0000000;1000
MGTSP;D;180124;000000;1447.0000000;1240
MGTSP;D;180125;000000;1455.0000000;1120
MGTSP;D;180126;000000;1412.0000000;6180
MGTSP;D;180129;000000;1395.0000000;1280
MGTSP;D;180130;000000;1421.0000000;770
MGTSP;D;180131;000000;1446.0000000;590
MGTSP;D;180201;000000;1455.0000000;1030
MGTSP;D;180202;000000;1450.0000000;510
MGTSP;D;180205;000000;1435.0000000;540
MGTSP;D;180206;000000;1435.0000000;1980
MGTSP;D;180207;000000;1465.0000000;740
MGTSP;D;180208;000000;1465.0000000;480
MGTSP;D;180209;000000;1445.0000000;390
MGTSP;D;180212;000000;1485.0000000;700
MGTSP;D;180213;000000;1500.0000000;1380
MGTSP;D;180214;000000;1500.0000000;1160
MGTSP;D;180215;000000;1475.0000000;1520
MGTSP;D;180216;000000;1485.0000000;1460
MGTSP;D;180219;000000;1505.0000000;1610
MGTSP;D;180220;000000;1505.0000000;1460
MGTSP;D;180221;000000;1515.0000000;2670
MGTSP;D;180222;000000;1505.0000000;1340
MGTSP;D;180226;000000;1505.0000000;1870
MGTSP;D;180227;000000;1510.0000000;1810
MGTSP;D;180228;000000;1515.0000000;890
MGTSP;D;180301;000000;1515.0000000;920
MGTSP;D;180302;000000;1525.0000000;1370
MGTSP;D;180305;000000;1575.0000000;1230
MGTSP;D;180306;000000;1595.0000000;1010
MGTSP;D;180307;000000;1595.0000000;830
MGTSP;D;180309;000000;1600.0000000;400
MGTSP;D;180312;000000;1630.0000000;2100
MGTSP;D;180313;000000;1695.0000000;1480
MGTSP;D;180314;000000;1800.0000000;4830
MGTSP;D;180315;000000;1815.0000000;1420
MGTSP;D;180316;000000;1740.0000000;2050
MGTSP;D;180319;000000;1790.0000000;1080
MGTSP;D;180320;000000;1760.0000000;860
MGTSP;D;180321;000000;1765.0000000;900
MGTSP;D;180322;000000;1750.0000000;480
MGTSP;D;180323;000000;1770.0000000;420
MGTSP;D;180326;000000;1755.0000000;890
MGTSP;D;180327;000000;1755.0000000;200
MGTSP;D;180328;000000;1765.0000000;740
MGTSP;D;180329;000000;1765.0000000;130
MGTSP;D;180330;000000;1750.0000000;1940
MGTSP;D;180402;000000;1755.0000000;450
MGTSP;D;180403;000000;1770.0000000;600
MGTSP;D;180404;000000;1760.0000000;600
MGTSP;D;180405;000000;1760.0000000;400
MGTSP;D;180406;000000;1720.0000000;7680
MGTSP;D;180409;000000;1615.0000000;3520
MGTSP;D;180410;000000;1665.0000000;2220
MGTSP;D;180411;000000;1635.0000000;2530
MGTSP;D;180412;000000;1670.0000000;470
MGTSP;D;180413;000000;1660.0000000;2400
MGTSP;D;180416;000000;1655.0000000;1400
MGTSP;D;180417;000000;1670.0000000;500
MGTSP;D;180418;000000;1660.0000000;2410
MGTSP;D;180419;000000;1665.0000000;420
MGTSP;D;180420;000000;1670.0000000;210
MGTSP;D;180423;000000;1690.0000000;620
MGTSP;D;180424;000000;1715.0000000;2440
MGTSP;D;180425;000000;1725.0000000;2040
MGTSP;D;180426;000000;1750.0000000;2990
MGTSP;D;180427;000000;1745.0000000;5510
MGTSP;D;180428;000000;1735.0000000;11
MGTSP;D;180430;000000;1740.0000000;320
MGTSP;D;180502;000000;1700.0000000;3070
MGTSP;D;180503;000000;1700.0000000;400
MGTSP;D;180504;000000;1705.0000000;210
MGTSP;D;180507;000000;1710.0000000;1240
MGTSP;D;180508;000000;1725.0000000;1130
MGTSP;D;180510;000000;1730.0000000;2080
MGTSP;D;180511;000000;1715.0000000;3100
MGTSP;D;180514;000000;1885.0000000;17780
MGTSP;D;180515;000000;1845.0000000;3450
MGTSP;D;180516;000000;1865.0000000;920
MGTSP;D;180517;000000;1870.0000000;1380
MGTSP;D;180518;000000;1850.0000000;2450
MGTSP;D;180521;000000;1860.0000000;2750
MGTSP;D;180522;000000;1865.0000000;3270
MGTSP;D;180523;000000;1830.0000000;3280
MGTSP;D;180524;000000;1830.0000000;2380
MGTSP;D;180525;000000;1825.0000000;2000
MGTSP;D;180528;000000;1855.0000000;940
MGTSP;D;180529;000000;1845.0000000;620
MGTSP;D;180530;000000;1840.0000000;2460
MGTSP;D;180531;000000;1840.0000000;1050
MGTSP;D;180601;000000;1835.0000000;1460
MGTSP;D;180604;000000;1845.0000000;1330
MGTSP;D;180605;000000;1860.0000000;2280
MGTSP;D;180606;000000;1865.0000000;1780
MGTSP;D;180607;000000;1950.0000000;4510
MGTSP;D;180608;000000;1940.0000000;2970
MGTSP;D;180609;000000;1960.0000000;145
MGTSP;D;180611;000000;2000.0000000;1130
MGTSP;D;180613;000000;2030.0000000;1580
